"Tocci Yachts","(925) 473-9900","","http://www.tocciyachts.com","51 Marina Blvd","Pittsburg, CA 94565"
"Dick Simon Yachts","(949) 493-2011","mbiljanic@dicksimonyachts.com","http://dicksimonyachts.com","34571 Golden Lantern St","Dana Point, CA 92629"
"Island Yacht Sales","(805) 642-0730","","http://islandyachtsales.com","1646 Anchors Way Dr","Ventura, CA 93001"
"business_name","telephone","email","website","Address","State-Zip"
"Marine Service Center","(805) 581-5777","","http://www.marineservicecenter.org","270 E Easy St Ste 4","Simi Valley, CA 93065"
"Dockside Machine & Ship Repair","(310) 549-7365","info@docksidemachine.com","http://docksidemachine.com","211 N Marine Ave","Wilmington, CA 90744"
"Catalina Direct","(916) 843-1972","lowell@catalinadirect.com","https://www.catalinadirect.com","10210 Systems Pkwy","Sacramento, CA 95827"
"Pacific Motorsports","(714) 671-1145","info@pacms.com","","322 N Orange Ave","Brea, CA 92821"
"Gregor Boat Co","(559) 441-7703","gregorboat@cs.com","http://www.gregorboats.com","3565 N Hazel Ave","Fresno, CA 93722"
"Hogin Sails","(510) 523-4388","carthysteve@hoginsails.com","http://www.hoginsails.com","1801 Clement Ave Ste D","Alameda, CA 94501"
"Larry's Canvas & Upholstery","(209) 952-7101","Larryscanvas@gmail.com","","",""
"Barry Paulsen's Boat Center Inc - CLOSED","","","","11521 Folsom Blvd","Rancho Cordova, CA 95742"
"Elkhorn Yacht Club","(831) 724-3875","","","Moss Lndg","Watsonville, CA 95076"
"BreakWater Yachts","(760) 439-4650","billmiddletonyachts@yahoo.com","","1351 Harbor Dr N Ste B","Oceanside, CA 92054"
"Coronado Yacht Club","(619) 435-1848","","http://www.coronadoyc.org","1631 Strand Way","Coronado, CA 92118"
"Larson Marine Inc","(916) 635-8755","stockton@larsonmarine.com","http://www.larsonmarine.com","11361 Folsom Blvd","Rancho Cordova, CA 95742"
"Solano Yacht Club","(707) 429-0284","","http://www.solanoyachtclub.org","703 Civic Center Blvd","Suisun City, CA 94585"
"Dana Point Yacht Center | Sun Country Marine","(949) 493-1740","danapoint@suncountrymarine.com","https://suncountrymarine.com/locations/dana-point-yacht-center","34553 Casitas Pl","Dana Point, CA 92629"
"Duffy Electric Boat Co","(760) 246-1211","kpeters@duffyboats.com","http://www.duffyboats.com","17260 Muskrat Ave","Adelanto, CA 92301"
"Sunset Kidd Sailing","(805) 962-8222","","http://www.sunsetkidd.com","125 Harbor Way","Santa Barbara, CA 93109"
"Morro Bay Yacht Club","(805) 772-3981","johnm@mediaspring.com","http://www.mbyc.net","541 Embarcadero","Morro Bay, CA 93442"
"Archer Marine","(949) 646-9778","","http://maritimemarine.com","936 Sunset Dr Ste B","Costa Mesa, CA 92627"
"Pacific Marine Boat Repair","(805) 544-4471","","","331 Pacific St","San Luis Obispo, CA 93401"
"Los Angeles Yacht Charters","(310) 891-0011","","http://www.losangelesyachtcharter.com","",""
"Diesel Equipment - CLOSED","(805) 642-1717","","http://dieselequipment.com","1565 Callens Rd Ste D","Ventura, CA 93003"
"Channel Marina Yacht Harbor","(510) 233-2246","","http://www.channel-marina.com","230 W Cutting Blvd","Richmond, CA 94804"
"California Skiers - CLOSED","(951) 341-0990","","","6634 Indiana Ave","Riverside, CA 92506"
"Mark's Marine Service","(805) 922-4166","","","1330 W Betteravia Rd","Santa Maria, CA 93455"
"Belmont Marine","(559) 237-2597","","http://belmontgarage.com","2006 W Belmont Ave","Fresno, CA 93728"
"Bay Yachts","(209) 469-4600","Bay@bayyachts.net","http://www.bayyachts.net/bayyachts/bayyachts_4.cgi?company=bayyachts&limit=50&type=&new=&units=Feet&hosturl=bayyachts&page=broker","445 W Weber Ave Ste 134","Stockton, CA 95203"
"Bob's Marine","(209) 551-2165","","http://www.bobsmarine-ca.com","1608 Oakdale Rd","Modesto, CA 95355"
"Raider Boats","(619) 221-6831","","","2330 Shelter Island Dr","San Diego, CA 92106"
"Harbor Island Liquor & Deli","(619) 291-8015","","http://www.harborislandwest.com","2040 Harbor Island Dr","San Diego, CA 92101"
"A & T Performance Marine","(916) 686-8646","","http://www.aandtmarine.com","9068 Elkmont Dr # B","Elk Grove, CA 95624"
"business_name","telephone","email","website","Address","State-Zip"
"Precision Marine","(909) 798-5586","","","528 Amigos Dr Ste B","Redlands, CA 92373"
"South Coast Boat Yard","(949) 675-2837","scsyinc@yahoo.com","https://www.southcoastshipyard.com","223 21st St","Newport Beach, CA 92663"
"Allison Marine","(949) 642-2628","","","260 Sierks St","Costa Mesa, CA 92627"
"Fish'n Cruise","(619) 224-2464","info@sandiegoyachts.com","","1551 Shelter Island Dr","San Diego, CA 92106"
"LA Yamaha Aprilia","(310) 306-7906","","","4082 Lincoln Blvd","Marina Del Rey, CA 90292"
"Aquarius Marine","(858) 866-1525","info@boatsandiego.com","http://www.boatsandiego.com","9384 Frostmar Pl","San Diego, CA 92121"
"Hondo Boats","(209) 384-9284","","","819 W 16th St","Merced, CA 95340"
"Homewood Ws Marina","(530) 525-5966","","http://homewoodmarina.net","5180 W Lake Blvd","Homewood, CA 96141"
"Seda Kayak & Canoes","(619) 336-2444","info@sedakayak.com","http://sedakayak.com","2244 Main St","Chula Vista, CA 91911"
"Sunwest Sports","(209) 952-9922","f_bauer@sunwestsports.com","http://www.sunwestsports.com","7883 N Pershing Ave","Stockton, CA 95207"
"Dana Point Yacht Club","(949) 388-1348","","http://www.dpyc.org","24399 Dana Dr","Dana Point, CA 92629"
"Fresno Boats","(559) 284-0540","","","9197 S Fruit Ave","Fresno, CA 93706"
"Simi Valley Honda Sea Doo","(805) 526-4122","","http://www.simivalleyhondaseadoo.com","4346 E Los Angeles Ave","Simi Valley, CA 93063"
"Auburn Outboard Marine","(916) 652-1660","","http://www.auburnoutboard.net","3320 Boyington Rd","Loomis, CA 95650"
"Honker Cut Marine Inc","(209) 476-0103","","http://honkercutmarine.com","11500 W Eight Mile Rd","Stockton, CA 95219"
"West Coast Performance Products Inc.","(714) 630-4411","","http://westcoastinc.com","3100 E Coronado St","Anaheim, CA 92806"
"Fun Bike Ctr","(858) 278-6635","rick0557@gmail.com","http://www.funbike.com","5755 Kearny Villa Rd","San Diego, CA 92123"
"Sun Country Marine","(909) 390-6600","sales@suncountrymarine.com","https://suncountrymarine.com/locations/ontario","5051 Jurupa St","Ontario, CA 91761"
"N & N Boats","(559) 322-9736","","http://nnboats.com","1631 Tollhouse Rd","Clovis, CA 93611"
"Catalina Yacht Anchorage","(310) 822-0669","","http://cyayachts.com","13505 Bali Way","Marina Del Rey, CA 90292"
"Hood Sailmakers Calif","(949) 548-3464","sail@sail-depot.com","http://hood-sails.com","981 W 18th St","Costa Mesa, CA 92627"
"Sea Ray Boats - CLOSED","(858) 495-3202","","http://searay.com","3897 Kearny Mesa Rd","San Diego, CA 92111"
"Boaters Outlet & Marine","(909) 931-4982","","","2133 W Foothill Blvd Ste A","Upland, CA 91786"
"Chuck Hovey Yachts Inc","(949) 675-8092","info@chuckhoveyyachts.com","","717 Lido Park Dr Ste A","Newport Beach, CA 92663"
"Whittier Honda Kawasaki Can-Am Sea-Doo Yamaha Fun Center","(562) 945-3494","parts@wfuncenter.com","","14043 Whittier Blvd","Whittier, CA 90605"
"Ski Run Marina","(530) 544-9500","onthewater@rivagrill.com","http://www.tahoesports.com","900 Ski Run Blvd Ste 101","South Lake Tahoe, CA 96150"
"Bluefin Yacht Sales - CLOSED","(619) 688-0841","","http://www.californiayachtsales.com","1450 Harbor Island Dr Ste 203","San Diego, CA 92101"
"Aegis Marine/MMI","(949) 631-3014","","http://www.mmimarine.com","898 W 16th St","Newport Beach, CA 92663"
"Paradise Cay Yacht Harbor","(415) 435-1652","","http://paradisecayyachtharbor.com","101 Trinidad Dr","Belvedere Tiburon, CA 94920"
"Mid Cities Honda","(562) 531-1225","jim@midcitieshonda.com","http://www.mid-citieshonda.com","15725 Lakewood Blvd","Paramount, CA 90723"
"business_name","telephone","email","website","Address","State-Zip"
"All American Access Systems","(909) 246-6137","dsmith90934@yahoo.com","","1699 e washington st #1134","colton, CA 92324"
"business_name","telephone","email","website","Address","State-Zip"
"All American Access Systems","(909) 246-6137","dsmith90934@yahoo.com","","1699 e washington st #1134","colton, CA 92324"
"business_name","telephone","email","website","Address","State-Zip"
"Custom Marine Carpeting","(949) 642-2898","","http://custommarinecarpeting.net","1760 Monrovia Ave","Costa Mesa, CA 92627"
"Boat Doc The","(805) 434-6522","","http://www.theboatdocpasorobles.com","3850 Ramada Dr","Paso Robles, CA 93446"
"Capitol Yamaha","(916) 485-9200","","http://capitolyamaha.rtrk.com/?scid=3525359","4622 Auburn Blvd","Sacramento, CA 95841"
"Johnson Marine & Supplies Inc","(909) 986-1189","","http://www.johnson-marine.com","1237 W Holt Blvd","Ontario, CA 91762"
"Norcal Powersports and Marine","(707) 523-9696","billing@norcalpowersports-marine.com","https://norcalpowersports-marine.com","2875 Santa Rosa Ave","Santa Rosa, CA 95407"
"Lakeside Boats & Marine","(661) 257-4254","I-Amir@boatservice.com","http://www.lakesideboatsinc.com","31752 Ridge Route Rd","Castaic, CA 91384"
"Ron's Marine","(559) 500-2232","ron@ronsmarinefresno.com","http://www.ronsmarinefresno.com","2782 N Sunnyside Ave","Fresno, CA 93727"
"Sea Witch Marine Inc.","(760) 724-1081","sales@seawitchmarine.com","http://www.seawitchmarine.com","1085 S Santa Fe Ave","Vista, CA 92083"
"M & M Marine Sales & Service","(916) 645-9068","","http://www.mandmmarineservices.com","",""
"J P Marine","(619) 443-3320","","http://jpmarineboatrepair.com","10046 Maine Ave","Lakeside, CA 92040"
"Hi-Tide Boat Sales & Service","(415) 226-3659","","http://www.hitideboats.com","620 Canal St","San Rafael, CA 94901"
"John's Marine Service","(530) 534-8300","johnsmarine-cm@hotmail.com","http://www.lakeoroville.com/johnsmarine","3380 Olive Hwy","Oroville, CA 95966"
"Spinnaker Sailing","(650) 363-1390","","http://www.spinnakersailing.com","451 Seaport Ct","Redwood City, CA 94063"
"Performance Marine","(530) 346-8555","dave@performarinewa.com","","235 N Main","Colfax, CA 95713"
"Platinum Jewelry & Loan","(661) 729-5500","info@platinumjewelryloan.com","http://www.2platinumjewelryloan.com","44617 Sierra Hwy","Lancaster, CA 93534"
"Paradise Point Engin & Boat Repair","(209) 952-3383","richard@ppebr.com","http://paradisepointengineandboat.com","8090 Rio Blanco Rd","Stockton, CA 95219"
"Delta Marine Sales & Services","(209) 463-0384","msinstkn@aol.com","http://www.deltamarinesales.com","1302 W Fremont St","Stockton, CA 95203"
"Inland Marine Sales and Service","(925) 757-1714","webmaster@inland-marine.net","http://www.inland-marine.com","1600 W 10th St","Antioch, CA 94509"
"Boatmasters","(925) 443-5775","catherine@boatmasters2.com","http://www.boatmasters.com","5162 Preston Ave","Livermore, CA 94551"
"Riptide Charters","(650) 728-8433","captainsmitty@riptide.net","http://www.riptide.net","27 Johnson Pier","Half Moon Bay, CA 94019"
"Big 4 Performance","(619) 593-2610","glen@big4performance.com","http://www.big4performance.com","797 N 2nd St","El Cajon, CA 92021"
"Salinas Valley Marine","(831) 443-1616","petra@salinasvalleymarine.com","http://www.salinasvalleymarine.com/","3 Spring St","Salinas, CA 93901"
"C and C Marine","(209) 526-4120","","http://www.teamccmarine.com","747 9th St.","Modesto, CA 95351"
"C & C Marine","(877) 526-5361","","http://www.teamccmarine.com","9390 Old State Hwy","Newcastle, CA 95658"
"Park Presidio Marine","(888) 635-6880","","http://www.parkpresidiomarine.com","1300 25th Ave","San Francisco, CA 94122"
"Sea Witch Marine Inc.","(760) 724-1081","","http://www.seawitchmarine.com","1085 S Santa Fe Ave","Vista, CA 92083"
"Obexer's Boat Co","(530) 525-7962","sarah@obexersboat.com","http://obexersboat.com/index.html","5300 W Lake Blvd Ste B","Homewood, CA 96141"
"Mid-County Auto Supply","(831) 476-3600","info@midcountysupply.com","http://midcountyautosupply.com","4310 Capitola Rd","Capitola, CA 95010"
"Mora's Upholstery","(760) 396-8310","morasuph1@gmail.com","","83058 Us Highway 111 Ste 3","Indio, CA 92201"
"Monterey Bay Whale Watch","(831) 375-4658","","http://montereybayboatcharters.com","84 Fishermans Wharf","Monterey, CA 93940"
"business_name","telephone","email","website","Address","State-Zip"
"Custom Marine Carpeting","(949) 642-2898","","http://custommarinecarpeting.net","1760 Monrovia Ave","Costa Mesa, CA 92627"
"Boat Doc The","(805) 434-6522","","http://www.theboatdocpasorobles.com","3850 Ramada Dr","Paso Robles, CA 93446"
"Capitol Yamaha","(916) 485-9200","","http://capitolyamaha.rtrk.com/?scid=3525359","4622 Auburn Blvd","Sacramento, CA 95841"
"Johnson Marine & Supplies Inc","(909) 986-1189","","http://www.johnson-marine.com","1237 W Holt Blvd","Ontario, CA 91762"
"Norcal Powersports and Marine","(707) 523-9696","billing@norcalpowersports-marine.com","https://norcalpowersports-marine.com","2875 Santa Rosa Ave","Santa Rosa, CA 95407"
"Lakeside Boats & Marine","(661) 257-4254","I-Amir@boatservice.com","http://www.lakesideboatsinc.com","31752 Ridge Route Rd","Castaic, CA 91384"
"Ron's Marine","(559) 500-2232","ron@ronsmarinefresno.com","http://www.ronsmarinefresno.com","2782 N Sunnyside Ave","Fresno, CA 93727"
"Sea Witch Marine Inc.","(760) 724-1081","sales@seawitchmarine.com","http://www.seawitchmarine.com","1085 S Santa Fe Ave","Vista, CA 92083"
"M & M Marine Sales & Service","(916) 645-9068","","http://www.mandmmarineservices.com","",""
"J P Marine","(619) 443-3320","","http://jpmarineboatrepair.com","10046 Maine Ave","Lakeside, CA 92040"
"Hi-Tide Boat Sales & Service","(415) 226-3659","","http://www.hitideboats.com","620 Canal St","San Rafael, CA 94901"
"John's Marine Service","(530) 534-8300","johnsmarine-cm@hotmail.com","http://www.lakeoroville.com/johnsmarine","3380 Olive Hwy","Oroville, CA 95966"
"Spinnaker Sailing","(650) 363-1390","","http://www.spinnakersailing.com","451 Seaport Ct","Redwood City, CA 94063"
"Performance Marine","(530) 346-8555","dave@performarinewa.com","","235 N Main","Colfax, CA 95713"
"Platinum Jewelry & Loan","(661) 729-5500","info@platinumjewelryloan.com","http://www.2platinumjewelryloan.com","44617 Sierra Hwy","Lancaster, CA 93534"
"Paradise Point Engin & Boat Repair","(209) 952-3383","richard@ppebr.com","http://paradisepointengineandboat.com","8090 Rio Blanco Rd","Stockton, CA 95219"
"Delta Marine Sales & Services","(209) 463-0384","msinstkn@aol.com","http://www.deltamarinesales.com","1302 W Fremont St","Stockton, CA 95203"
"Inland Marine Sales and Service","(925) 757-1714","webmaster@inland-marine.net","http://www.inland-marine.com","1600 W 10th St","Antioch, CA 94509"
"Boatmasters","(925) 443-5775","catherine@boatmasters2.com","http://www.boatmasters.com","5162 Preston Ave","Livermore, CA 94551"
"Riptide Charters","(650) 728-8433","captainsmitty@riptide.net","http://www.riptide.net","27 Johnson Pier","Half Moon Bay, CA 94019"
"Big 4 Performance","(619) 593-2610","glen@big4performance.com","http://www.big4performance.com","797 N 2nd St","El Cajon, CA 92021"
"Salinas Valley Marine","(831) 443-1616","petra@salinasvalleymarine.com","http://www.salinasvalleymarine.com/","3 Spring St","Salinas, CA 93901"
"C and C Marine","(209) 526-4120","","http://www.teamccmarine.com","747 9th St.","Modesto, CA 95351"
"C & C Marine","(877) 526-5361","","http://www.teamccmarine.com","9390 Old State Hwy","Newcastle, CA 95658"
"Park Presidio Marine","(888) 635-6880","","http://www.parkpresidiomarine.com","1300 25th Ave","San Francisco, CA 94122"
"Sea Witch Marine Inc.","(760) 724-1081","","http://www.seawitchmarine.com","1085 S Santa Fe Ave","Vista, CA 92083"
"Obexer's Boat Co","(530) 525-7962","sarah@obexersboat.com","http://obexersboat.com/index.html","5300 W Lake Blvd Ste B","Homewood, CA 96141"
"Mid-County Auto Supply","(831) 476-3600","info@midcountysupply.com","http://midcountyautosupply.com","4310 Capitola Rd","Capitola, CA 95010"
"Mora's Upholstery","(760) 396-8310","morasuph1@gmail.com","","83058 Us Highway 111 Ste 3","Indio, CA 92201"
"Monterey Bay Whale Watch","(831) 375-4658","","http://montereybayboatcharters.com","84 Fishermans Wharf","Monterey, CA 93940"
"business_name","telephone","email","website","Address","State-Zip"
"Ed's Marine Service","(559) 500-3718","edsmarine@sbcglobal.net","http://www.edsmarine.net","5677 W San Madele Ave","Fresno, CA 93722"
"Sutter Marine Inc","(530) 673-6250","suttermarine@yahoo.com","http://www.suttermarine.com/","380 Garden Hwy","Yuba City, CA 95991"
"Sierra Boat Co","(530) 546-2551","service@sierraboat.com","http://www.sierraboat.com","5146 N Lake Blvd","Carnelian Bay, CA 96140"
"Lauritzen Yacht Harbor","(925) 757-1916","LauritzenChris@lauritzens.com","http://www.lauritzens.com","115 Lauritzen Ln","Oakley, CA 94561"
"K & H Marine","(714) 637-8780","info@knhmarine.com","http://www.knhmarine.com","2387 N Batavia St","Orange, CA 92865"
"Dana Point Jet Ski & Kayak Center","(949) 661-4947","info@DanaPointJetski.com","http://www.danapointjetski.com","34671 Puerto Pl","Dana Point, CA 92629"
"Outboard Motor Shop","(510) 533-9290","info@outboardmotorshop.com","http://www.outboardmotorshop.com","333 Kennedy St","Oakland, CA 94606"
"Chico Power Equipment","(530) 893-3030","","","2795 Esplanade","Chico, CA 95973"
"Stewart Marine Sales","(707) 762-0440","","http://www.stewartmarinesales.com","3340 Petaluma Blvd N","Petaluma, CA 94952"
"Victory Yamaha Outboards","(707) 795-2436","awpts1@gmail.com","http://www.autoworlddodge.com","1370 Auto Center Dr","Petaluma, CA 94952"
"Allan Powersports","(559) 651-9014","brenda.a@visaliaharley.com","","30681 N Highway 99","Visalia, CA 93291"
"Port San Luis Boatyard","(805) 595-7895","psi@surfari.net","http://portsanluisboatyard.com","8 San Miguel","Avila Beach, CA 93424"
"Harman Marine","(714) 630-5905","harmanjet@aol.com","","1264 N Red Gum St","Anaheim, CA 92806"
"Park Presidio Marine","(415) 636-6610","","https://api.superpages.com/xml/search?SRC=ypintfeed&subaffiliate=DXC&PGID=e02.7182.8182845904523&SPGID=1574588264869.7fe1935b&ADID=12025413&DEST=http%3A%2F%2Fparkpresidiomarine.mydex.com%2F66B0HKhnv0w&C=Boat%20Dealers&T=San%20Francisco&S=CA&PH=(415)%20636-6610&FL=url&TL=off&position=43&PS=30&PI=2&Results=FEED_CLCK&uid=7fe1935b-ec39-4526-a365-5c314b08e0fd&REF=&IP=202.47.42.228&UserAgent=Mozilla%2F5.0%20(X11%3B%20Linux%20x86_64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F64.0.3282.140%20Safari%2F537.36","1300 25th St","San Francisco, CA 94107"
"San Diego H2O Jet Ski Rentals","(619) 226-2754","h2ojetskierentals@gmail.com","http://h2ojetskis.com","1617 Quivira Rd","San Diego, CA 92109"
"West Coast Boat Center","(916) 340-8453","servicerocklin@sanramonboats.com","http://api.citygridmedia.com/content/places/v2/click?q=urVBa6moXC5S9VPyC16BYBn_NxLXMVobS_8vbcyI69_gxb4CfBJy9OKohTker_VRQUs_rkabzY8Aw-E7wg8PzxGIRE6Qeb1zffG2kRjt9wW32cq9uCECkL8wpv5bmgpn99QDWUUycrwm_YUv42oct0nZTKvuPVsAB4IYMQ6yCt1xQNP9F7zfkeP_buhYqr1dV_GbMfNFu7ZFhV_3Cee8hcB-4MM-e9bx8QhcD9cFlsYdY9KuN_zMyYyMxkMpykEMj7f9eP7SUxTfTcx-gN-fWu2jQBiCnRM7or-6Zes1cD4VhKWQsKttzQxraftHpWTrN9jFrbqYSx2YV6O3GNMUTSdhXPzik_TYMLJDpXQ3nwAmjy1tfbEdHN_Cmhs4rpT0pH6PdRC-hc87BR1atuHk8qGqRjflNqOW5-8nHRjcvo9Daz3Rfe5SkezFY3cPT-D2&reference_id=0&publisher=yellowpages&placement=ypwebsitesrpr&action_target=listing_website","4371 Granite Dr","Rocklin, CA 95677"
"Huntington Beach Honda","(714) 698-4922","info@hbhonda.com","http://api.citygridmedia.com/content/places/v2/click?q=urVBa6moXC5S9VPyC16BYBn_NxLXMVobS_8vbcyI69_gxb4CfBJy9OKohTker_VRQUs_rkabzY8Aw-E7wg8PzxGIRE6Qeb1zffG2kRjt9wW32cq9uCECkL8wpv5bmgpneEjqXH-ukwx1-S27gb_Yqy9inF2yJ7SSpdeG9rpYZsrAaN7SduMZjenR-kJxvJqGJVu6XBMt2L8JwUowMT6-WMiBRaCAmL_y-7voPGfy62Etda937AQOYG8m6ksgcwCq5rDm45AXFKAAWY80cyhg5GrkhdqUBhA_nWRldpozBvoyzlNZOQHRulx2vRKfWVNc83N5dek7GTQUjpb9H1Q_YoLcYyKuoOygZCSLVo3-WlqsRaUyRp0JFaTPJjnGS_SXJatVbhYmB0eTwWZGp8B7pykp8DrgxRS0I9FqH7ObDNw&reference_id=0&publisher=yellowpages&placement=ypwebsitesrpr&action_target=listing_website","17555 Beach Blvd","Huntington Beach, CA 92647"
"Affordable Cycle & Marine","(714) 777-2795","affordablecycle@sbcglobal.net","http://www.affordablecycle.com","801 S Lakeview Ave Ste C","Placentia, CA 92870"
"Blue Products Ocean Kayak","(310) 457-3855","","","26750 Latigo Shore Dr","Malibu, CA 90265"
"Tracy Motorsports","(209) 832-3400","","http://www.tracymotorsports.com","3255 Auto Plaza Way","Tracy, CA 95304"
"Pacific Yacht Towers Inc","(760) 744-4831","","http://pacificyachttowers.com","165 Balboa St Ste C10","San Marcos, CA 92069"
"Vallejo Yacht Club","(707) 643-1254","manager@vyc.org","http://www.vallejoyc.org","485 Mare Island Way","Vallejo, CA 94590"
"Hull Tech","(619) 847-2465","","http://www.hull-tech.com","3606 1st Ave","San Diego, CA 92103"
"Duffy Electric Boat Rentals","(949) 645-6812","rentals@duffyboats.com","http://www.duffyofnewportbeach.com","2001 W Coast Hwy","Newport Beach, CA 92663"
"M B Products","(714) 636-5663","","","11622 Salinaz Ave","Garden Grove, CA 92843"
"The Marine Mammal Center","(805) 771-8300","","","",""
"Epic Boats","(760) 542-6055","","http://epicboats.com","2755 Dos Aarons Way Ste A","Vista, CA 92081"
"Wizard Yachts Ltd","(831) 476-9639","wizard@fastisfun.com","http://www.fastisfun.com","345 Lake Ave Ste G","Santa Cruz, CA 95062"
"Tunneys Marine","(209) 522-4207","","","717 7th St","Modesto, CA 95354"
"Hurliman Boat Repair","(916) 663-1590","info@hurlimanboat.com","http://hurlimanboat.com","7129 English Colony Way","Penryn, CA 95663"
"business_name","telephone","email","website","Address","State-Zip"
"MacGregor Yachts","(949) 642-6830","macaccountings@pacbell.net","http://macgregor26.com","1631 Placentia Ave","Costa Mesa, CA 92627"
"Marina Bay Yacht Harbor","(510) 236-1013","info@mbyachtharbor.com","http://www.marinabayyachtharbor.com","1340 Marina Way S","Richmond, CA 94804"
"Camerons Cove Yacht Sales","(707) 745-8979","","","","Benicia, CA 94510"
"Diamond One Industries","(951) 719-8498","","","43460 Ridge Park Dr","Temecula, CA 92590"
"Inter-Coastal Yacht Brokerage","(619) 308-4020","","","2811 Nimitz Blvd","San Diego, CA 92106"
"Knight & Carver YachtCenter Inc","(619) 336-4141","","","1313 Bay Marina Dr","National City, CA 91950"
"Glenwood Marine Equipment","(323) 757-3141","","","1627 W El Segundo Blvd","Gardena, CA 90249"
"Revchem Composites","(949) 548-0292","sales@revchem.com","http://www.revchem.com","2035 Placentia Ave","Costa Mesa, CA 92627"
"Stan Miller Yachts","(949) 675-3467","sales@stanmiller.com","http://www.stanmilleryachts.com","2600 Newport Blvd Ste 106","Newport Beach, CA 92663"
"Cal-Kona-Marine Inc","(760) 722-5817","calkonamarineinc@outlook.com","https://www.calkona.com","1517 S Coast Hwy","Oceanside, CA 92054"
"Cay's Yacht Sales","(619) 424-4024","","","509 Grand Caribe Cswy","Coronado, CA 92118"
"Sea Carpet","(949) 722-3505","seacarpet@dslextreme.com","http://www.seacarpet.com","1670 Babcock St Ste F","Costa Mesa, CA 92627"
"Cogswell Marine Eng","(831) 475-4220","","","1550 Mansfield St","Santa Cruz, CA 95062"
"San Rafael Yacht Harbor","(415) 456-1600","S.Glenn@norpacyachts.com","","557 Francisco Blvd E","San Rafael, CA 94901"
"Shasta Lake Houseboat Sales","(530) 246-2637","robert@shastalakehb.com","http://www.shastalake-houseboats.com","",""
"Lakeside Marina","(530) 541-9800","sales@action-watersports.com","http://www.action-watersports.com","4041 Lakeshore Blvd","South Lake Tahoe, CA 96150"
"Showa Marine","(213) 627-4091","","http://showacoldstorage.com","668 S Alameda St Ste A","Los Angeles, CA 90021"
"Yachts Unlimited","(951) 272-6110","info@crewunlimited.com","http://crewunlimited.com","13717 Robinbrook Ct","Corona, CA 92880"
"Bethel Island Marina","(925) 666-8906","","","6050 Bethel Island Rd","Bethel Island, CA 94511"
"Coffman's Custom Exhaust","(707) 462-7881","","http://www.coffmansexhaust.com","181 Wabash Ave","Ukiah, CA 95482"
"El Camino Car Wash and Detail Center","(805) 239-1325","","http://www.elcaminocarwash.com","740 21st St","Paso Robles, CA 93446"
"Grand Marina","(510) 865-1200","marina@grandmarina.com","http://grandmarina.com","2099 Grand St Ste 1","Alameda, CA 94501"
"Lake Forest Boat Ramp","(530) 581-4017","","https://www.tcpud.org","2500 W Lake Blvd","Tahoe City, CA 96145"
"G P Sports Inc","(408) 246-7323","info@gpsportsonline.com","http://www.gpsportsonline.com","2360 El Camino Real","Santa Clara, CA 95050"
"Gs Marine Interiors","(760) 940-2205","","http://www.gsmarineinteriorsandupholstery.com","4035 Oceanside Blvd Ste 48","Oceanside, CA 92056"
"Hook Yachts","(949) 566-9500","","http://www.socalyachts.com","2230 Newport Blvd","Newport Beach, CA 92663"
"Southern California Marine Association","(714) 633-7581","mikescma@pacbell.net","http://nmma.org","1006 E Chapman Ave","Orange, CA 92866"
"Mentone Beach RV & Boat Storage","(909) 389-1050","sales@mentonebeachrv.com","http://mentonebeachrv.com","1150 Jasper Ave","Mentone, CA 92359"
"Bridgehead Marine Services","(925) 757-7500","melgozas-yachtrepairs@gmail.com","","30 Fleming Ln","Antioch, CA 94509"
"Warner Boat Sales South","(949) 631-2810","sales@warnerboats.com","","2211 Newport Blvd","Costa Mesa, CA 92627"
"business_name","telephone","email","website","Address","State-Zip"
"Orion Sailing Charters","(619) 574-7504","","","1380 Harbor Island Dr","San Diego, CA 92101"
"Dave's Custom Boats","(619) 442-0300","dcbweb@dcbracing.com","http://dcbperformanceboats.com","1468 N Magnolia Ave","El Cajon, CA 92020"
"Olympic Boat Center","(925) 371-7784","","","5187 Southfront Rd","Livermore, CA 94551"
"Kinnaman Electric Inc","(310) 834-2582","kinnamanelectric@aol.com","http://www.kinnamanelectric.com","920 E Anaheim St","Wilmington, CA 90744"
"Hallett Boats","(626) 969-8844","","","4800 Rivergrade Rd","Baldwin Park, CA 91706"
"Advanced Marine Power Inc","(949) 548-9791","advancemarine@sbcglobal.net","http://www.advancedmarinepowerinc.com","927 Newhall St","Costa Mesa, CA 92627"
"Davis Boats","(805) 227-1170","","http://davisboats.com","2601 Germaine Way","Paso Robles, CA 93446"
"Walnut Grove Marina","(916) 776-1181","wgm@citlink.net","http://www.walnutgrovemarina.com","1400 Old Levee Rd","Walnut Grove, CA 95690"
"Navigator Yachts","(951) 657-2117","info@navigatoryachts.com","http://www.navigatoryachts.com","364 Malbert St","Perris, CA 92570"
"Performance Motorsports","(949) 493-5004","","http://performance-motorsports.net","32701 Calle Perfecto","San Juan Capistrano, CA 92675"
"Encinal Yacht Club","(510) 522-3272","secretary@encinal.org","http://www.encinal.org","1251 Pacific Marina","Alameda, CA 94501"
"Compass Point Yachts","(949) 515-0006","chris@hamptonyachtgroup.com","http://www.cpyachts.com","2703 W Coast Hwy","Newport Beach, CA 92663"
